# #Cycle_Number Time  Density  HI_Density  HII_Density  HeI_Density  HeII_Density  HeIII_Density  HM_Density  H2I_Density  H2II_Density  Metal_Density  C_Density  N_Density  O_Density  Mg_Density  Si_Density  S_Density  Ca_Density  Mn_Density  Fe_Density  Ni_Density  Y_Density  Ba_Density  Eu_Density 
# 
2.700000E+01 2.306570E+02 1.793141E-01 2.580571E-08 1.064498E-03 1.014457E-08 5.125007E-05 2.849053E-04 4.687362E-20 2.030127E-20 1.565084E-18 2.018202E-07 4.182228E-25 4.182228E-25 4.182228E-25 4.182228E-25 4.182228E-25 4.182228E-25 4.182228E-25 4.182228E-25 4.182228E-25 4.182228E-25 4.182228E-25 4.182228E-25 4.182228E-25
2.800000E+01 2.306780E+02 1.794193E-01 2.584222E-08 1.065123E-03 1.016303E-08 5.133130E-05 2.850213E-04 4.692418E-20 2.031181E-20 1.566344E-18 2.020080E-07 4.183997E-25 4.183997E-25 4.183997E-25 4.183997E-25 4.183997E-25 4.183997E-25 4.183997E-25 4.183997E-25 4.183997E-25 4.183997E-25 4.183997E-25 4.183997E-25 4.183997E-25
2.900000E+01 2.306970E+02 1.795263E-01 2.587936E-08 1.065758E-03 1.018181E-08 5.141390E-05 2.851392E-04 4.697558E-20 2.032253E-20 1.567625E-18 2.021990E-07 4.185795E-25 4.185795E-25 4.185795E-25 4.185795E-25 4.185795E-25 4.185795E-25 4.185795E-25 4.185795E-25 4.185795E-25 4.185795E-25 4.185795E-25 4.185795E-25 4.185795E-25
3.000000E+01 2.307180E+02 1.796375E-01 2.591798E-08 1.066418E-03 1.020135E-08 5.149982E-05 2.852617E-04 4.702903E-20 2.033368E-20 1.568956E-18 2.023976E-07 4.187664E-25 4.187664E-25 4.187664E-25 4.187664E-25 4.187664E-25 4.187664E-25 4.187664E-25 4.187664E-25 4.187664E-25 4.187664E-25 4.187664E-25 4.187664E-25 4.187664E-25
3.100000E+01 2.307390E+02 1.797552E-01 2.595887E-08 1.067116E-03 1.022203E-08 5.159079E-05 2.853914E-04 4.708560E-20 2.034547E-20 1.570365E-18 2.026078E-07 4.189641E-25 4.189641E-25 4.189641E-25 4.189641E-25 4.189641E-25 4.189641E-25 4.189641E-25 4.189641E-25 4.189641E-25 4.189641E-25 4.189641E-25 4.189641E-25 4.189641E-25
3.200000E+01 2.307610E+02 1.798808E-01 2.600252E-08 1.067862E-03 1.024412E-08 5.168790E-05 2.855296E-04 4.714597E-20 2.035806E-20 1.571868E-18 2.028321E-07 4.191751E-25 4.191751E-25 4.191751E-25 4.191751E-25 4.191751E-25 4.191751E-25 4.191751E-25 4.191751E-25 4.191751E-25 4.191751E-25 4.191751E-25 4.191751E-25 4.191751E-25
3.300000E+01 2.307850E+02 1.800141E-01 2.604889E-08 1.068653E-03 1.026758E-08 5.179107E-05 2.856764E-04 4.721008E-20 2.037143E-20 1.573464E-18 2.030705E-07 4.193990E-25 4.193990E-25 4.193990E-25 4.193990E-25 4.193990E-25 4.193990E-25 4.193990E-25 4.193990E-25 4.193990E-25 4.193990E-25 4.193990E-25 4.193990E-25 4.193990E-25
3.400000E+01 2.308100E+02 1.801473E-01 2.609526E-08 1.069444E-03 1.029105E-08 5.189423E-05 2.858230E-04 4.727417E-20 2.038480E-20 1.575058E-18 2.033087E-07 4.196227E-25 4.196227E-25 4.196227E-25 4.196227E-25 4.196227E-25 4.196227E-25 4.196227E-25 4.196227E-25 4.196227E-25 4.196227E-25 4.196227E-25 4.196227E-25 4.196227E-25
3.500000E+01 2.308350E+02 1.802834E-01 2.614261E-08 1.070252E-03 1.031501E-08 5.199959E-05 2.859726E-04 4.733960E-20 2.039845E-20 1.576686E-18 2.035520E-07 4.198510E-25 4.198510E-25 4.198510E-25 4.198510E-25 4.198510E-25 4.198510E-25 4.198510E-25 4.198510E-25 4.198510E-25 4.198510E-25 4.198510E-25 4.198510E-25 4.198510E-25
3.600000E+01 2.308610E+02 1.804246E-01 2.619181E-08 1.071090E-03 1.033992E-08 5.210906E-05 2.861279E-04 4.740756E-20 2.041262E-20 1.578376E-18 2.038047E-07 4.200881E-25 4.200881E-25 4.200881E-25 4.200881E-25 4.200881E-25 4.200881E-25 4.200881E-25 4.200881E-25 4.200881E-25 4.200881E-25 4.200881E-25 4.200881E-25 4.200881E-25
3.700000E+01 2.308880E+02 1.805736E-01 2.624374E-08 1.071975E-03 1.036621E-08 5.222462E-05 2.862916E-04 4.747928E-20 2.042758E-20 1.580158E-18 2.040714E-07 4.203381E-25 4.203381E-25 4.203381E-25 4.203381E-25 4.203381E-25 4.203381E-25 4.203381E-25 4.203381E-25 4.203381E-25 4.203381E-25 4.203381E-25 4.203381E-25 4.203381E-25
3.800000E+01 2.309160E+02 1.807274E-01 2.629735E-08 1.072887E-03 1.039336E-08 5.234392E-05 2.864605E-04 4.755329E-20 2.044301E-20 1.581997E-18 2.043467E-07 4.205959E-25 4.205959E-25 4.205959E-25 4.205959E-25 4.205959E-25 4.205959E-25 4.205959E-25 4.205959E-25 4.205959E-25 4.205959E-25 4.205959E-25 4.205959E-25 4.205959E-25
3.900000E+01 2.309450E+02 1.808765E-01 2.634936E-08 1.073772E-03 1.041970E-08 5.245967E-05 2.866242E-04 4.762506E-20 2.045798E-20 1.583780E-18 2.046137E-07 4.208459E-25 4.208459E-25 4.208459E-25 4.208459E-25 4.208459E-25 4.208459E-25 4.208459E-25 4.208459E-25 4.208459E-25 4.208459E-25 4.208459E-25 4.208459E-25 4.208459E-25
4.000000E+01 2.309730E+02 1.810176E-01 2.639863E-08 1.074610E-03 1.044466E-08 5.256933E-05 2.867791E-04 4.769303E-20 2.047215E-20 1.585467E-18 2.048666E-07 4.210825E-25 4.210825E-25 4.210825E-25 4.210825E-25 4.210825E-25 4.210825E-25 4.210825E-25 4.210825E-25 4.210825E-25 4.210825E-25 4.210825E-25 4.210825E-25 4.210825E-25
4.100000E+01 2.310000E+02 1.811628E-01 2.644934E-08 1.075472E-03 1.047035E-08 5.268220E-05 2.869385E-04 4.776297E-20 2.048674E-20 1.587203E-18 2.051268E-07 4.213258E-25 4.213258E-25 4.213258E-25 4.213258E-25 4.213258E-25 4.213258E-25 4.213258E-25 4.213258E-25 4.213258E-25 4.213258E-25 4.213258E-25 4.213258E-25 4.213258E-25
4.200000E+01 2.310270E+02 1.813085E-01 2.650023E-08 1.076336E-03 1.049614E-08 5.279546E-05 2.870981E-04 4.783312E-20 2.050138E-20 1.588944E-18 2.053879E-07 4.215698E-25 4.215698E-25 4.215698E-25 4.215698E-25 4.215698E-25 4.215698E-25 4.215698E-25 4.215698E-25 4.215698E-25 4.215698E-25 4.215698E-25 4.215698E-25 4.215698E-25
4.300000E+01 2.310550E+02 1.814563E-01 2.655190E-08 1.077214E-03 1.052233E-08 5.291048E-05 2.872602E-04 4.790433E-20 2.051624E-20 1.590710E-18 2.056530E-07 4.218173E-25 4.218173E-25 4.218173E-25 4.218173E-25 4.218173E-25 4.218173E-25 4.218173E-25 4.218173E-25 4.218173E-25 4.218173E-25 4.218173E-25 4.218173E-25 4.218173E-25
4.400000E+01 2.310830E+02 1.816076E-01 2.660486E-08 1.078112E-03 1.054917E-08 5.302835E-05 2.874260E-04 4.797728E-20 2.053147E-20 1.592518E-18 2.059246E-07 4.220707E-25 4.220707E-25 4.220707E-25 4.220707E-25 4.220707E-25 4.220707E-25 4.220707E-25 4.220707E-25 4.220707E-25 4.220707E-25 4.220707E-25 4.220707E-25 4.220707E-25
4.500000E+01 2.311110E+02 1.817636E-01 2.665944E-08 1.079038E-03 1.057684E-08 5.314985E-05 2.875968E-04 4.805245E-20 2.054717E-20 1.594381E-18 2.062045E-07 4.223317E-25 4.223317E-25 4.223317E-25 4.223317E-25 4.223317E-25 4.223317E-25 4.223317E-25 4.223317E-25 4.223317E-25 4.223317E-25 4.223317E-25 4.223317E-25 4.223317E-25
4.600000E+01 2.311410E+02 1.819247E-01 2.671587E-08 1.079994E-03 1.060546E-08 5.327548E-05 2.877732E-04 4.813014E-20 2.056341E-20 1.596306E-18 2.064939E-07 4.226014E-25 4.226014E-25 4.226014E-25 4.226014E-25 4.226014E-25 4.226014E-25 4.226014E-25 4.226014E-25 4.226014E-25 4.226014E-25 4.226014E-25 4.226014E-25 4.226014E-25
4.700000E+01 2.311710E+02 1.820914E-01 2.677429E-08 1.080984E-03 1.063509E-08 5.340553E-05 2.879557E-04 4.821053E-20 2.058022E-20 1.598297E-18 2.067933E-07 4.228802E-25 4.228802E-25 4.228802E-25 4.228802E-25 4.228802E-25 4.228802E-25 4.228802E-25 4.228802E-25 4.228802E-25 4.228802E-25 4.228802E-25 4.228802E-25 4.228802E-25
4.800000E+01 2.312020E+02 1.822640E-01 2.683480E-08 1.082008E-03 1.066578E-08 5.354025E-05 2.881444E-04 4.829377E-20 2.059763E-20 1.600358E-18 2.071034E-07 4.231688E-25 4.231688E-25 4.231688E-25 4.231688E-25 4.231688E-25 4.231688E-25 4.231688E-25 4.231688E-25 4.231688E-25 4.231688E-25 4.231688E-25 4.231688E-25 4.231688E-25
4.900000E+01 2.312350E+02 1.824428E-01 2.689752E-08 1.083069E-03 1.069760E-08 5.367989E-05 2.883398E-04 4.838001E-20 2.061567E-20 1.602492E-18 2.074248E-07 4.234676E-25 4.234676E-25 4.234676E-25 4.234676E-25 4.234676E-25 4.234676E-25 4.234676E-25 4.234676E-25 4.234676E-25 4.234676E-25 4.234676E-25 4.234676E-25 4.234676E-25
5.000000E+01 2.312680E+02 1.826280E-01 2.696256E-08 1.084169E-03 1.073061E-08 5.382472E-05 2.885423E-04 4.846942E-20 2.063437E-20 1.604703E-18 2.077580E-07 4.237772E-25 4.237772E-25 4.237772E-25 4.237772E-25 4.237772E-25 4.237772E-25 4.237772E-25 4.237772E-25 4.237772E-25 4.237772E-25 4.237772E-25 4.237772E-25 4.237772E-25
5.100000E+01 2.313030E+02 1.828192E-01 2.702973E-08 1.085304E-03 1.076470E-08 5.397429E-05 2.887511E-04 4.856171E-20 2.065368E-20 1.606985E-18 2.081020E-07 4.240966E-25 4.240966E-25 4.240966E-25 4.240966E-25 4.240966E-25 4.240966E-25 4.240966E-25 4.240966E-25 4.240966E-25 4.240966E-25 4.240966E-25 4.240966E-25 4.240966E-25
5.200000E+01 2.313390E+02 1.830150E-01 2.709854E-08 1.086466E-03 1.079963E-08 5.412753E-05 2.889648E-04 4.865622E-20 2.067345E-20 1.609320E-18 2.084544E-07 4.244235E-25 4.244235E-25 4.244235E-25 4.244235E-25 4.244235E-25 4.244235E-25 4.244235E-25 4.244235E-25 4.244235E-25 4.244235E-25 4.244235E-25 4.244235E-25 4.244235E-25
5.300000E+01 2.313760E+02 1.832044E-01 2.716517E-08 1.087590E-03 1.083346E-08 5.427591E-05 2.891714E-04 4.874768E-20 2.069259E-20 1.611579E-18 2.087955E-07 4.247396E-25 4.247396E-25 4.247396E-25 4.247396E-25 4.247396E-25 4.247396E-25 4.247396E-25 4.247396E-25 4.247396E-25 4.247396E-25 4.247396E-25 4.247396E-25 4.247396E-25
5.400000E+01 2.314110E+02 1.833912E-01 2.723095E-08 1.088699E-03 1.086687E-08 5.442240E-05 2.893751E-04 4.883793E-20 2.071148E-20 1.613808E-18 2.091321E-07 4.250513E-25 4.250513E-25 4.250513E-25 4.250513E-25 4.250513E-25 4.250513E-25 4.250513E-25 4.250513E-25 4.250513E-25 4.250513E-25 4.250513E-25 4.250513E-25 4.250513E-25
5.500000E+01 2.314460E+02 1.835774E-01 2.729654E-08 1.089804E-03 1.090019E-08 5.456850E-05 2.895780E-04 4.892790E-20 2.073030E-20 1.616028E-18 2.094678E-07 4.253619E-25 4.253619E-25 4.253619E-25 4.253619E-25 4.253619E-25 4.253619E-25 4.253619E-25 4.253619E-25 4.253619E-25 4.253619E-25 4.253619E-25 4.253619E-25 4.253619E-25
5.600000E+01 2.314810E+02 1.836772E-01 2.733170E-08 1.090396E-03 1.091805E-08 5.464681E-05 2.896867E-04 4.897610E-20 2.074039E-20 1.617217E-18 2.096476E-07 4.255282E-25 4.255282E-25 4.255282E-25 4.255282E-25 4.255282E-25 4.255282E-25 4.255282E-25 4.255282E-25 4.255282E-25 4.255282E-25 4.255282E-25 4.255282E-25 4.255282E-25
5.700000E+01 2.315000E+02 1.838602E-01 2.739624E-08 1.091483E-03 1.095085E-08 5.479057E-05 2.898860E-04 4.906457E-20 2.075891E-20 1.619399E-18 2.099778E-07 4.258333E-25 4.258333E-25 4.258333E-25 4.258333E-25 4.258333E-25 4.258333E-25 4.258333E-25 4.258333E-25 4.258333E-25 4.258333E-25 4.258333E-25 4.258333E-25 4.258333E-25
5.800000E+01 2.315340E+02 1.840447E-01 2.746135E-08 1.092578E-03 1.098394E-08 5.493562E-05 2.900868E-04 4.915378E-20 2.077758E-20 1.621598E-18 2.103108E-07 4.261408E-25 4.261408E-25 4.261408E-25 4.261408E-25 4.261408E-25 4.261408E-25 4.261408E-25 4.261408E-25 4.261408E-25 4.261408E-25 4.261408E-25 4.261408E-25 4.261408E-25
5.900000E+01 2.315690E+02 1.842324E-01 2.752762E-08 1.093692E-03 1.101763E-08 5.508324E-05 2.902910E-04 4.924454E-20 2.079658E-20 1.623834E-18 2.106496E-07 4.264535E-25 4.264535E-25 4.264535E-25 4.264535E-25 4.264535E-25 4.264535E-25 4.264535E-25 4.264535E-25 4.264535E-25 4.264535E-25 4.264535E-25 4.264535E-25 4.264535E-25
6.000000E+01 2.316040E+02 1.844243E-01 2.759543E-08 1.094831E-03 1.105210E-08 5.523430E-05 2.904996E-04 4.933736E-20 2.081601E-20 1.626121E-18 2.109962E-07 4.267731E-25 4.267731E-25 4.267731E-25 4.267731E-25 4.267731E-25 4.267731E-25 4.267731E-25 4.267731E-25 4.267731E-25 4.267731E-25 4.267731E-25 4.267731E-25 4.267731E-25
6.100000E+01 2.316400E+02 1.846211E-01 2.766498E-08 1.095999E-03 1.108747E-08 5.538927E-05 2.907134E-04 4.943254E-20 2.083593E-20 1.628464E-18 2.113517E-07 4.271005E-25 4.271005E-25 4.271005E-25 4.271005E-25 4.271005E-25 4.271005E-25 4.271005E-25 4.271005E-25 4.271005E-25 4.271005E-25 4.271005E-25 4.271005E-25 4.271005E-25
